id,product_tmpl_id/id,product_qty,code,active,type,company_id/id,previous_bom_id/id,product_uom_id/id,sequence
"__setup__.mrp_bom_2124","__setup__.product_template_743","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2123","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2125","__setup__.product_template_1201","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","30"
"__setup__.mrp_bom_2126","__setup__.product_template_747","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2125","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2127","__setup__.product_template_1202","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","23"
"__setup__.mrp_bom_2128","__setup__.product_template_744","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2127","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2129","__setup__.product_template_1204","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","26"
"__setup__.mrp_bom_2130","__setup__.product_template_746","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2129","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2131","__setup__.product_template_1205","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","10"
"__setup__.mrp_bom_2132","__setup__.product_template_1223","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2131","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2133","__setup__.product_template_1206","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","58"
"__setup__.mrp_bom_2134","__setup__.product_template_1011","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2133","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2135","__setup__.product_template_1207","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","2"
"__setup__.mrp_bom_2136","__setup__.product_template_1074","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2135","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2137","__setup__.product_template_1208","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","20"
"__setup__.mrp_bom_2138","__setup__.product_template_1012","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2137","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2139","__setup__.product_template_1209","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","7"
"__setup__.mrp_bom_2140","__setup__.product_template_1081","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2139","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2141","__setup__.product_template_1210","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","7"
"__setup__.mrp_bom_2142","__setup__.product_template_1082","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2141","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2143","__setup__.product_template_1211","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","37"
"__setup__.mrp_bom_2144","__setup__.product_template_931","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2143","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2145","__setup__.product_template_1212","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","24"
"__setup__.mrp_bom_2146","__setup__.product_template_1054","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2145","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2147","__setup__.product_template_1214","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","43"
"__setup__.mrp_bom_2148","__setup__.product_template_1087","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2147","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2149","__setup__.product_template_1215","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","12"
"__setup__.mrp_bom_2150","__setup__.product_template_950","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2149","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2151","__setup__.product_template_1216","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","13"
"__setup__.mrp_bom_2152","__setup__.product_template_1088","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2151","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2153","__setup__.product_template_1217","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","41"
"__setup__.mrp_bom_2154","__setup__.product_template_1224","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2153","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2155","__setup__.product_template_1133","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","6"
"__setup__.mrp_bom_2156","__setup__.product_template_1126","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2157","__setup__.product_template_1155","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","1"
"__setup__.mrp_bom_2158","__setup__.product_template_1112","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2157","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2159","__setup__.product_template_1159","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2160","__setup__.product_template_1111","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2159","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2161","__setup__.product_template_1177","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2163","__setup__.product_template_1213","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2164","__setup__.product_template_1225","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2163","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2165","__setup__.product_template_623","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2157","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2166","__setup__.product_template_734","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2161","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2167","__setup__.product_template_674","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2161","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2168","__setup__.product_template_670","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2161","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2169","__setup__.product_template_878","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2170","__setup__.product_template_879","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2171","__setup__.product_template_880","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2172","__setup__.product_template_881","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2173","__setup__.product_template_615","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2174","__setup__.product_template_611","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2155","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2178","__setup__.product_template_1231","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","32"
"__setup__.mrp_bom_2179","__setup__.product_template_987","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2178","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2180","__setup__.product_template_988","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2178","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2181","__setup__.product_template_1106","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2178","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2189","__setup__.product_template_1230","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1308","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2190","__setup__.product_template_1132","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1357","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2191","__setup__.product_template_1238","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2193","__setup__.product_template_1219","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","54"
"__setup__.mrp_bom_2194","__setup__.product_template_769","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2193","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2197","__setup__.product_template_1257","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","5"
"__setup__.mrp_bom_2198","__setup__.product_template_602","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2199","__setup__.product_template_272","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2200","__setup__.product_template_270","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2201","__setup__.product_template_188","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2202","__setup__.product_template_548","10.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2203","__setup__.product_template_271","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2204","__setup__.product_template_800","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2206","__setup__.product_template_124","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2207","__setup__.product_template_365","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2208","__setup__.product_template_315","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2209","__setup__.product_template_289","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2212","__setup__.product_template_717","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2214","__setup__.product_template_860","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2215","__setup__.product_template_905","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2217","__setup__.product_template_541","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2239","__setup__.product_template_1259","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","22"
"__setup__.mrp_bom_2240","__setup__.product_template_607","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2239","product.product_uom_jx","0"
"__setup__.mrp_bom_2241","__setup__.product_template_188","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2239","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2242","__setup__.product_template_548","10.0","","true","normal","base.main_company","__setup__.mrp_bom_2239","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2244","__setup__.product_template_800","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2239","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2245","__setup__.product_template_270","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2239","product.product_uom_categ_unit","0"
