"id","company_id/id","fields_id/id","name","type","value_reference","res_id/id"
"sc.account_properties_ex1_1532","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1532"
"sc.account_properties_ex1_1533","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1533"
"sc.account_properties_ex1_1535","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1535"
"sc.account_properties_ex1_1536","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1536"
"sc.account_properties_ex1_1537","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1537"
"sc.account_properties_ex1_1538","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1538"
"sc.account_properties_ex1_1539","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1539"
"sc.account_properties_ex1_1540","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1540"
"sc.account_properties_ex1_1542","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1542"
"sc.account_properties_ex1_1543","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1543"
"sc.account_properties_ex1_1544","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1544"
"sc.account_properties_ex1_1545","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1545"
"sc.account_properties_ex1_1546","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1546"
"sc.account_properties_ex1_1547","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1547"
"sc.account_properties_ex1_1548","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1548"
"sc.account_properties_ex1_1551","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1551"
"sc.account_properties_ex1_1556","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1556"
"sc.account_properties_ex1_1557","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1557"
"sc.account_properties_ex1_1558","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1558"
"sc.account_properties_ex1_1559","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1559"
"sc.account_properties_ex1_1561","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1561"
"sc.account_properties_ex1_1562","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1562"
"sc.account_properties_ex1_1563","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1563"
"sc.account_properties_ex1_1564","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_1564"
