"id","code","name","active","street","street2","city","zip","country/id","phone","fax","state","email","clearing","bic","ccp"
"__setup__.res_bank_3881","","UBS SA","true","Piazza Grande 1","","Locarno 1","6601","base.ch","091 801 15 11","","","","","UBSWCHZH66A",""
"__setup__.res_bank_3882","","UBS SA","true","Viale Monte Verità 1","","Ascona","6612","base.ch","091 801 13 11","","","","","UBSWCHZH66A",""
"__setup__.res_bank_3883","","UBS SA","true","Via San Gottardo 77","","Gordola","6596","base.ch","091 801 12 50","","","","","UBSWCHZH66A",""
"__setup__.res_bank_3884","","UBS SA","true","Piazzetta della Posta","","Lugano","6901","base.ch","091 801 71 11","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3885","","UBS SA","true","Cassarate / Viale Castagnola 21","","Lugano","6906","base.ch","091 801 80 50","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3886","","UBS SA","true","Paradiso / Via G. Guisan 1","","Lugano","6902","base.ch","091 801 80 80","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3887","","UBS SA","true","Via Cantonale 18","","Manno","6928","base.ch","091 801 79 30","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3888","","UBS SA","true","Via Giulio Pocobelli 1","","Melide","6815","base.ch","091 801 99 11","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3889","","UBS SA","true","Via Lugano 27","","Ponte Tresa","6988","base.ch","091 801 98 11","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3890","","UBS SA","true","Via Lugano 15","","Agno","6982","base.ch","091 801 65 11","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3891","","UBS SA","true","Via S. Gottardo 154","","Savosa","6942","base.ch","091 801 64 11","","","","","UBSWCHZH69A",""
"__setup__.res_bank_3892","","UBS AG","true","Bahnhofplatz 2","","Luzern","6002","base.ch","041 208 11 11","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3893","","UBS AG","true","Seestrasse 20","","Hergiswil NW","6052","base.ch","041 632 88 88","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3894","","UBS AG","true","Gemeindehausstrasse 1","","Kriens","6011","base.ch","041 329 69 40","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3895","","UBS AG","true","Würzenbachstrasse 21","","Luzern 15","6000","base.ch","041 208 16 66","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3896","","UBS AG","true","Buochserstrasse 2","","Stans","6371","base.ch","041 618 28 30","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3897","","UBS AG","true","Bahnhofstrasse 28","","Küssnacht am Rigi","6403","base.ch","041 854 26 26","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3898","","UBS AG","true","Bahnhofplatz 1","","Sarnen","6061","base.ch","041 666 72 72","","","","","UBSWCHZH60A",""
"__setup__.res_bank_3899","","UBS SA","true","Avenue du Casino 41","","Montreux 1","1820","base.ch","021 966 78 11","","","","","UBSWCHZH18D",""
"__setup__.res_bank_3900","","UBS SA","true","Avenue Centrale","","Villars-sur-Ollon","1884","base.ch","024 496 20 11","","","","","UBSWCHZH18D",""
"__setup__.res_bank_3901","","UBS AG","true","Rathausstrasse 8","","Rapperswil SG","8640","base.ch","055 221 31 11","","","","","UBSWCHZH86M",""
"__setup__.res_bank_3902","","UBS AG","true","Römerhofplatz 5","","Zürich","8032","base.ch","044 265 81 11","","","","","UBSWCHZH80H",""
"__setup__.res_bank_3903","","UBS AG","true","Witikon / Witikonerstrasse 285","","Zürich","8053","base.ch","044 265 85 11","","","","","UBSWCHZH80H",""
"__setup__.res_bank_3904","","UBS AG","true","Hauptstrasse 78","","Rorschach","9401","base.ch","071 844 41 11","","","","","UBSWCHZH94A",""
"__setup__.res_bank_3905","","UBS AG","true","Bahnhofstrasse 5","","Rüti ZH","8630","base.ch","055 251 21 21","","","","","UBSWCHZH86P",""
"__setup__.res_bank_3906","","UBS AG","true","Am Bahnhofplatz","","St. Gallen","9001","base.ch","071 225 25 25","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3907","","UBS AG","true","Bahnhofstrasse 2","","Flawil 1","9230","base.ch","071 394 51 51","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3908","","UBS AG","true","Dorfplatz 5","","Gais","9056","base.ch","071 791 70 50","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3909","","UBS AG","true","St. Gallerstrasse 57","","Gossau SG 1","9201","base.ch","071 388 50 50","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3910","","UBS AG","true","Kirchplatz 4","","Heiden","9410","base.ch","071 898 69 69","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3911","","UBS AG","true","Obstmarkt 1","","Herisau","9101","base.ch","071 354 60 00","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3912","","UBS AG","true","Zaun 55","","Speicher","9042","base.ch","071 343 68 00","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3913","","UBS AG","true","Ebni 4","","Teufen AR","9053","base.ch","071 335 65 65","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3914","","UBS AG","true","Herisauer Strasse 5","","Urnäsch","9107","base.ch","071 365 68 28","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3915","","UBS AG","true","Hauptgasse 11","","Appenzell","9050","base.ch","071 788 12 12","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3916","","UBS AG","true","Multertor / Neugasse 54","","St. Gallen","9001","base.ch","071 225 25 25","","","","","UBSWCHZH90A",""
"__setup__.res_bank_3917","","UBS SA","true","Rue de Lausanne 6","","Vevey 1","1800","base.ch","021 925 97 11","","","","","UBSWCHZH18A",""
"__setup__.res_bank_3918","","UBS AG","true","Obere Bahnhofstrasse 36","","Wil SG 1","9501","base.ch","071 913 22 22","","","","","UBSWCHZH95A",""
"__setup__.res_bank_3919","","UBS AG","true","Stadthausstrasse 18","","Winterthur","8401","base.ch","052 264 71 71","","","","","UBSWCHZH84A",""
"__setup__.res_bank_3920","","UBS AG","true","Guggenbühlstrasse 2","","Winterthur","8404","base.ch","052 264 70 01","","","","","UBSWCHZH84A",""
"__setup__.res_bank_3921","","UBS AG","true","Rikonerstrasse 16","","Effretikon","8307","base.ch","052 354 66 66","","","","","UBSWCHZH84A",""
"__setup__.res_bank_3922","","UBS AG","true","Zentralstrasse 55","","Wohlen AG 1","5610","base.ch","056 618 38 38","","","","","UBSWCHZH56B",""
"__setup__.res_bank_3923","","UBS AG","true","Zürcherstrasse 7","","Bremgarten AG 1","5620","base.ch","056 648 26 66","","","","","UBSWCHZH56B",""
"__setup__.res_bank_3924","","UBS AG","true","Marktstrasse 7","","Muri AG","5630","base.ch","056 675 82 82","","","","","UBSWCHZH56B",""
"__setup__.res_bank_3925","","UBS AG","true","Bergstrasse 17","","Zollikon","8702","base.ch","044 395 21 11","","","","","UBSWCHZH87B",""
"__setup__.res_bank_3926","","UBS AG","true","Forchstrasse 191","","Zolilikerberg","8125","base.ch","044 395 25 11","","","","","UBSWCHZH87B",""
"__setup__.res_bank_3927","","UBS AG","true","Zürichstrasse 141","","Küsnacht ZH","8700","base.ch","044 914 32 32","","","","","UBSWCHZH87B",""
"__setup__.res_bank_7552","","s","true","","","","","","","","","","","",""
"__setup__.res_bank_3928","","UBS SA","true","Rue Saint-Pierre 1","","Fribourg","1701","base.ch","026 352 81 11","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3929","","UBS SA","true","Route des Pralettes 1","","Marly 1","1723","base.ch","026 435 28 52","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3930","","UBS AG","true","Hauptgasse 55","","Murten/Morat","3280","base.ch","026 672 68 26","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3931","","UBS SA","true","Rue de Lausanne 13","","Payerne","1530","base.ch","026 661 75 11","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3932","","UBS SA","true","Rue de la Gare 14","","Estavayer-le-Lac","1470","base.ch","026 669 72 11","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3933","","UBS SA","true","Route du Jura 37","","Fribourg","1701","base.ch","026 352 81 11","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3934","","UBS SA","true","Rue de l'Eglise 96","","Romont FR","1680","base.ch","026 651 74 11","","","","","UBSWCHZH17A",""
"__setup__.res_bank_3935","","UBS AG","true","Froburgstrasse 17","","Olten","4603","base.ch","062 206 85 11","","","","","UBSWCHZH46A",""
"__setup__.res_bank_3936","","UBS AG","true","Amthausplatz 1","","Solothurn","4502","base.ch","032 625 11 11","","","","","UBSWCHZH45A",""
"__setup__.res_bank_3937","","UBS AG","true","Oltenstrasse 5","","Attiswil","4536","base.ch","032 637 58 00","","","","","UBSWCHZH45A",""
"__setup__.res_bank_3938","","UBS AG","true","Dorfstrasse 6","","Niederbipp","4704","base.ch","032 633 67 11","","","","","UBSWCHZH45A",""
"__setup__.res_bank_3939","","UBS AG","true","St. Niklausstrasse 1","","Koppigen","3425","base.ch","034 413 74 11","","","","","UBSWCHZH45A",""
"__setup__.res_bank_3940","","UBS AG","true","Bielstrasse 24","","Lengnau BE","2543","base.ch","032 654 51 11","","","","","UBSWCHZH45A",""
"__setup__.res_bank_3941","","UBS AG","true","Hauptstrasse 14","","Utzenstorf","3427","base.ch","032 666 39 11","","","","","UBSWCHZH45A",""
"__setup__.res_bank_3942","","UBS AG","true","Sebastiansplatz 4","","Brig/Brigue","3900","base.ch","027 922 51 11","","","","","UBSWCHZH39A",""
"__setup__.res_bank_3943","","UBS AG","true","Haus Alpenheim","","Bettmeralp","3992","base.ch","027 928 62 00","","","","","UBSWCHZH39A",""
"__setup__.res_bank_3944","","UBS AG","true","Furkastrasse","","Fiesch","3984","base.ch","027 970 12 00","","","","","UBSWCHZH39A",""
"__setup__.res_bank_3945","","UBS AG","true","Furkastrasse 21","","Naters","3904","base.ch","027 922 56 66","","","","","UBSWCHZH39A",""
"__setup__.res_bank_3946","","UBS AG","true","Marienhof","","Saas Fee","3906","base.ch","027 958 99 11","","","","","UBSWCHZH39A",""
"__setup__.res_bank_3947","","UBS AG","true","Bahnhofstrasse","","Zermatt","3920","base.ch","027 966 98 11","","","","","UBSWCHZH39A",""
"__setup__.res_bank_3948","","UBS SA","true","Avenue de la Gare 2","","Martigny 1","1920","base.ch","027 721 41 11","","","","","UBSWCHZH19B",""
"__setup__.res_bank_3949","","UBS SA","true","Immeuble Eden / Place Centrale","","Verbier 1","1936","base.ch","027 775 47 11","","","","","UBSWCHZH19B",""
"__setup__.res_bank_3950","","UBS SA","true","Rue de Gottefrey 14","","Saxon","1907","base.ch","027 743 46 11","","","","","UBSWCHZH19B",""
"__setup__.res_bank_3951","","UBS SA","true","Rue de la Poste","","Fully","1926","base.ch","027 747 69 11","","","","","UBSWCHZH19B",""
"__setup__.res_bank_3952","","UBS SA","true","Avenue de la Gare 36","","Sion/Sitten","1951","base.ch","027 329 31 11","","","","","UBSWCHZH19E",""
"__setup__.res_bank_3953","","UBS SA","true","Centre Commercial","","Haute-Nendaz","1997","base.ch","027 289 61 11","","","","","UBSWCHZH19E",""
"__setup__.res_bank_3954","","UBS SA","true","Rue du Faubourg","","Riddes","1908","base.ch","027 306 18 04","","","","","UBSWCHZH19E",""
"__setup__.res_bank_3955","","UBS SA","true","Saint Germain","","Savièse","1965","base.ch","027 395 15 01","","","","","UBSWCHZH19E",""
"__setup__.res_bank_3956","","UBS SA","true","Avenue de la Gare 12","","Bulle","1630","base.ch","026 913 25 11","","","","","UBSWCHZH16C",""
"__setup__.res_bank_3957","","UBS SA","true","Route de Vevey 30","","Châtel-St-Denis","1618","base.ch","021 948 26 66","","","","","UBSWCHZH16C",""
"__setup__.res_bank_3958","","UBS AG","true","Albisriederplatz 8","","Zürich","8098","base.ch","044 497 81 11","","","","","UBSWCHZH80K",""
"__setup__.res_bank_3959","","UBS AG","true","Albisrieden/Albisriederstrasse 361","","Zürich","8047","base.ch","044 404 35 00","","","","","UBSWCHZH80K",""
"__setup__.res_bank_3960","","UBS SA","true","Avenue Général-Guisan 1","","Sierre/Siders","3960","base.ch","027 452 81 11","","","","","UBSWCHZH39L",""
"__setup__.res_bank_3961","","UBS SA","true","Rue du Pas de l'Ours 4","","Crans","3963","base.ch","027 486 91 11","","","","","UBSWCHZH39L",""
"__setup__.res_bank_3962","","UBS SA","true","Rue Thèodore Stéphani 2","","Montana","3963","base.ch","027 485 92 11","","","","","UBSWCHZH39L",""
"__setup__.res_bank_3963","","UBS AG","true","Oerlikon / Schaffhauserstrasse 339","","Zürich","8050","base.ch","044 315 45 45","","","","","UBSWCHZH80M",""
"__setup__.res_bank_3964","","UBS AG","true","Wiedikon / Birmensdorferstrasse 123","","Zürich","8098","base.ch","044 208 57 11","","","","","UBSWCHZH80N",""
"__setup__.res_bank_3965","","UBS AG","true","","","Zürich","8098","base.ch","044 234 11 11","","","","","UBSWCHZH80A",""
"__setup__.res_bank_3966","","UBS AG","true","Nidaugasse 49","","Biel/Bienne","2501","base.ch","032 321 81 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3967","","UBS AG","true","Marktplatz 6","","Grenchen 1","2540","base.ch","032 654 93 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3968","","UBS AG","true","Murtenstrasse 3","","Aarberg","3270","base.ch","032 391 97 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3969","","UBS AG","true","Bahnhofstrasse 2","","Brügg BE","2555","base.ch","032 374 42 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3970","","UBS AG","true","Hauptgasse 5","","Büren an der Aare","3294","base.ch","032 352 13 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3971","","UBS AG","true","Stadtgraben 4","","Erlach","3235","base.ch","032 338 93 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3972","","UBS AG","true","Bahnhofstrasse 11","","Ins","3232","base.ch","032 312 95 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3973","","UBS AG","true","Murtenstrasse 12","","Kerzers","3210","base.ch","031 750 33 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3974","","UBS AG","true","Marktplatz 9","","Lyss","3250","base.ch","032 387 78 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3975","","UBS AG","true","Hauptstrasse 10","","Nidau","2560","base.ch","032 332 96 11","","","","","UBSWCHZH25A",""
"__setup__.res_bank_3976","","UBS AG","true","Baarerstrasse 14a","","Zug","6301","base.ch","041 727 33 33","","","","","UBSWCHZH63A",""
"__setup__.res_bank_3977","","UBS AG","true","Rathausplatz 5","","Altdorf UR","6460","base.ch","041 874 44 44","","","","","UBSWCHZH63A",""
"__setup__.res_bank_3978","","UBS AG","true","Dorfplatz 2","","Cham","6330","base.ch","041 784 42 42","","","","","UBSWCHZH63A",""
"__setup__.res_bank_3979","","UBS AG","true","Oberer Steisteg 20","","Schwyz","6431","base.ch","041 819 52 52","","","","","UBSWCHZH63A",""
"__setup__.res_bank_3980","","UBS AG","true","Rathausstrasse 7","","Baar","6341","base.ch","041 767 70 10","","","","","UBSWCHZH63A",""
"__setup__.res_bank_3981","","UBS AG","true","Bleicherweg 30","","Zürich","8098","base.ch","044 208 51 11","","","","","UBSWCHZH80Q",""
"__setup__.res_bank_3982","","UBS AG","true","Höngg / Limmattalstrasse 180","","Zürich","8049","base.ch","044 344 34 34","","","","","UBSWCHZH80R",""
"__setup__.res_bank_3983","","UBS AG","true","Bahnhofplatz 10","","Affoltern am Albis","8910","base.ch","044 763 71 11","","","","","UBSWCHZH89E",""
"__setup__.res_bank_3984","","UBS AG","true","Zürcherstrasse 17","","Birmensdorf ZH","8903","base.ch","044 739 43 43","","","","","UBSWCHZH89E",""
"__setup__.res_bank_3985","","UBS SA","true","Rue du Coppet 14","","Monthey 2","1870","base.ch","024 473 71 11","","","","","UBSWCHZH18L",""
"__setup__.res_bank_7563","","U","true","","","","","","","","","","","",""
"__setup__.res_bank_3986","","UBS SA","true","Place Panaït-Istrati","","Vouvry","1896","base.ch","024 482 21 11","","","","","UBSWCHZH18L",""
"__setup__.res_bank_3987","","UBS AG","true","Schaffhauserstrasse 128","","Kloten","8302","base.ch","044 815 85 11","","","","","UBSWCHZH83A",""
"__setup__.res_bank_3988","","UBS AG","true","Flughafen, Terminal 1","","Zürich Flughafen","8060","base.ch","044 804 84 84","","","","","UBSWCHZH83A",""
"__setup__.res_bank_3989","","UBS SA","true","Rue du Rhône 8","","Genève 2","1211","base.ch","022 375 75 75","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3990","","UBS SA","true","BIT / Route des Morillons 4","","Genève 22","1211","base.ch","022 929 15 88","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3991","","UBS SA","true","Cern / Route de Meyrin 385","","Genève 2","1211","base.ch","022 783 21 88","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3992","","UBS SA","true","OMC / Rue de Lausanne 154","","Genève 2","1211","base.ch","022 909 12 88","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3993","","UBS SA","true","OMS / Avenue Appia 20","","Genève 2","1211","base.ch","022 929 15 11","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3994","","UBS SA","true","UNO / Palais des Nations","","Genève 2","1211","base.ch","022 919 22 11","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3995","","UBS SA","true","Vermont-Nat./Ch.Louis-Dunant 17 bis","","Genève 2","1211","base.ch","022 918 26 11","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3996","","UBS SA","true","Rue de Genève 18","","Genève 2","1211","base.ch","022 869 25 88","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3997","","UBS SA","true","Plainpalais / Bv.du Pont-d'Arve 39","","Genève 2","1211","base.ch","022 327 13 11","","","","","UBSWCHZH12B",""
"__setup__.res_bank_3998","","UBS AG","true","Schaffhauserstrasse 59","","Glattbrugg","8152","base.ch","044 809 11 11","","","","","UBSWCHZH81H",""
"__setup__.res_bank_3999","","UBS AG","true","Burgstrasse 1","","Glarus","8750","base.ch","055 645 48 11","","","","","UBSWCHZH87D",""
"__setup__.res_bank_4000","","UBS AG","true","Altstetten / Badenerstrasse 678","","Zürich","8048","base.ch","044 438 11 11","","","","","UBSWCHZH80P",""
"__setup__.res_bank_4001","","UBS AG","true","UBS GCU Zürich AG","","Zürich","8098","base.ch","044 234 11 11","","","","","UBSWCHZH80A",""
"__setup__.res_bank_4002","","UBS AG","true","Schwertstrasse 2","","Schaffhausen","8201","base.ch","052 633 77 77","","","","","UBSWCHZH82A",""
"__setup__.res_bank_4003","","UBS AG","true","Neuhausen a.R. / Zentralstrasse 2","","Schaffhausen","8201","base.ch","052 633 77 77","","","","","UBSWCHZH82A",""
"__setup__.res_bank_4004","","UBS AG","true","Sonnenplatz","","Emmenbrücke 1","6021","base.ch","041 269 75 75","","","","","UBSWCHZH60G",""
"__setup__.res_bank_4005","","UBS AG","true","Hauptstrasse 5","","Hochdorf","6281","base.ch","041 914 71 71","","","","","UBSWCHZH60G",""
"__setup__.res_bank_4006","","UBS AG","true","Bahnhofstrasse 31","","Sursee","6210","base.ch","041 925 65 65","","","","","UBSWCHZH60G",""
"__setup__.res_bank_4007","","UBS AG","true","Centralstrasse 2","","Beromünster","6215","base.ch","041 932 45 45","","","","","UBSWCHZH60G",""
"__setup__.res_bank_4008","","UBS AG","true","Unterfeld 4 A","","Malters","6102","base.ch","041 499 68 68","","","","","UBSWCHZH60G",""
