"id","company_id/id","name","origin","partner_id/id","date_order","pricelist_id/id","incoterm/id","user_id/id","confirmation_date","client_order_ref","state"
"__setup__.sale_order_9093","__setup__.company_inc","Q201708081369","","__setup__.res_partner_3335","2017-08-08","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-08","026560","done"
"__setup__.sale_order_8735","base.main_company","Q201706276876","","__setup__.res_partner_3095","2017-06-27","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-07-04","","done"
"__setup__.sale_order_9596","base.main_company","Q201710117549","","__setup__.res_partner_3","2017-10-11","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-10-11","","done"
"__setup__.sale_order_7805","base.main_company","Q201703166222","","__setup__.res_partner_6808","2017-03-16","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-16","2017-03-16","done"
"__setup__.sale_order_8604","__setup__.company_inc","Q201706121200","","__setup__.res_partner_1064","2017-06-12","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-14","21665","done"
"__setup__.sale_order_7802","base.main_company","Q201703166219","","__setup__.res_partner_4737","2017-03-16","product.list0","","__setup__.res_users_134","2017-03-16","183-SF","done"
"__setup__.sale_order_7598","base.main_company","Q201702276071","","__setup__.res_partner_3","2017-02-27","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-02-28","DUB/006251","done"
"__setup__.sale_order_8128","__setup__.company_inc","Q201704191018","","__setup__.res_partner_3335","2017-04-19","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-04-19","WG64827","done"
"__setup__.sale_order_8356","base.main_company","Q201705156617","","__setup__.res_partner_5763","2017-05-15","product.list0","stock.incoterm_FCA","__setup__.res_users_52","2017-05-15","","done"
"__setup__.sale_order_8142","__setup__.company_inc","Q201704201024","","__setup__.res_partner_3335","2017-04-20","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-04-21","048905","done"
"__setup__.sale_order_8634","base.main_company","Q201706156813","","__setup__.res_partner_6509","2017-06-15","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-06-19","","done"
"__setup__.sale_order_8805","base.main_company","Q201706306933","","__setup__.res_partner_4737","2017-06-30","product.list0","","__setup__.res_users_134","2017-06-30","225-SF-b","done"
"__setup__.sale_order_8678","base.main_company","Q201706206844","","__setup__.res_partner_4737","2017-06-20","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-06-21","213-SF","done"
"__setup__.sale_order_7800","base.main_company","Q201703166217","","__setup__.res_partner_4737","2017-03-16","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-03-17","182-SF","done"
"__setup__.sale_order_7916","__setup__.company_inc","Q20170328945","","__setup__.res_partner_3335","2017-03-28","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-03-28","WG64084","done"
"__setup__.sale_order_7697","base.main_company","Q201703086134","","__setup__.res_partner_3","2017-03-08","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-10","HUN/028186","done"
"__setup__.sale_order_9405","base.main_company","Q201709157408","","__setup__.res_partner_405","2017-09-15","product.list0","","__setup__.res_users_77","","","draft"
"__setup__.sale_order_8471","base.main_company","Q201705296692","","__setup__.res_partner_5763","2017-05-29","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-05-29","2017.05.29","done"
"__setup__.sale_order_8525","base.main_company","Q201706026737","","__setup__.res_partner_3169","2017-06-02","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-06-06","","done"
"__setup__.sale_order_9074","base.main_company","Q201708077136","","__setup__.res_partner_6274","2017-08-07","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-21","SF05-17	","sale"
"__setup__.sale_order_9010","__setup__.company_inc","Q201707281346","","__setup__.res_partner_5","2017-07-28","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-28","374","sale"
"__setup__.sale_order_8821","base.main_company","Q201707046944","","__setup__.res_partner_1135","2017-07-04","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-07-05","","done"
"__setup__.sale_order_9076","__setup__.company_inc","Q201708071365","","__setup__.res_partner_5","2017-08-07","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-07","376","done"
"__setup__.sale_order_7729","base.main_company","Q201703096162","","__setup__.res_partner_3","2017-03-09","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-10","DUB/006293","done"
"__setup__.sale_order_7933","base.main_company","Q201703306319","","__setup__.res_partner_6808","2017-03-30","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-30","PO 2017-03-30","done"
"__setup__.sale_order_8196","base.main_company","Q201704276512","","__setup__.res_partner_10","2017-04-27","product.list0","","__setup__.res_users_192","","PO002870-1","draft"
"__setup__.sale_order_7925","base.main_company","Q201703296314","","__setup__.res_partner_3","2017-03-29","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-29","HUN/028340","sale"
"__setup__.sale_order_9231","base.main_company","Q201708257250","","__setup__.res_partner_7248","2017-08-25","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-08-25","FEDS-Ebee.03.17","done"
"__setup__.sale_order_8158","__setup__.company_inc","Q201704211030","","__setup__.res_partner_3970","2017-04-21","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-04-21","0100064732","sale"
"__setup__.sale_order_7858","base.main_company","Q201703226264","","__setup__.res_partner_3169","2017-03-22","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-03-22","","done"
"__setup__.sale_order_7945","base.main_company","Q201703316330","","__setup__.res_partner_3169","2017-03-31","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-04-03","","done"
"__setup__.sale_order_7969","base.main_company","Q201704036343","","__setup__.res_partner_3","2017-04-03","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-04-03","HUN/028378","done"
"__setup__.sale_order_8129","__setup__.company_inc","Q201704191019","","__setup__.res_partner_3335","2017-04-19","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-04-21","048851TC","sale"
"__setup__.sale_order_8006","base.main_company","Q201704066373","","__setup__.res_partner_7104","2017-04-06","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_8074","base.main_company","Q201704136426","","__setup__.res_partner_196","2017-04-13","product.list0","stock.incoterm_FCA","__setup__.res_users_16","2017-04-13","27948","done"
"__setup__.sale_order_8869","base.main_company","Q201707106981","","__setup__.res_partner_7297","2017-07-10","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_7743","base.main_company","Q201703106174","","__setup__.res_partner_3","2017-03-10","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-10","DUB/006293","done"
"__setup__.sale_order_8903","base.main_company","Q201707147015","","__setup__.res_partner_5763","2017-07-14","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-07-17","","sale"
"__setup__.sale_order_9300","base.main_company","Q201709047300","","__setup__.res_partner_6360","2017-09-04","product.list0","stock.incoterm_DDP","__setup__.res_users_200","2017-09-05","PO  sF20170904_Flury","done"
"__setup__.sale_order_8078","base.main_company","Q201704136432","","__setup__.res_partner_197","2017-04-13","product.list0","stock.incoterm_DAP","__setup__.res_users_16","","06/04-2017","draft"
"__setup__.sale_order_8488","__setup__.company_inc","Q201705301158","","__setup__.res_partner_5","2017-05-30","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-05-30","362","sale"
"__setup__.sale_order_7334","base.main_company","Q201701265886","","__setup__.res_partner_6274","2017-01-26","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-01-26","SF01-17","done"
"__setup__.sale_order_9612","base.main_company","Q201710127558","","__setup__.res_partner_3","2017-10-12","product.list0","stock.incoterm_CPT","__setup__.res_users_52","2017-10-12","HUN/029499","done"
"__setup__.sale_order_7981","base.main_company","Q201704046354","","__setup__.res_partner_7104","2017-04-04","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_7836","base.main_company","Q201703206246","","__setup__.res_partner_3169","2017-03-21","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-03-22","","done"
"__setup__.sale_order_8617","base.main_company","Q201706136803","","__setup__.res_partner_2839","2017-06-13","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-06-15","68","done"
"__setup__.sale_order_7775","base.main_company","Q201703156197","","__setup__.res_partner_3","2017-03-15","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-15","HUN/028234","done"
"__setup__.sale_order_8483","base.main_company","Q201705306706","","__setup__.res_partner_6808","2017-05-30","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-05-30","2017.05.30","done"
"__setup__.sale_order_7845","base.main_company","Q201703216256","","__setup__.res_partner_601","2017-03-21","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-03-27","","done"
"__setup__.sale_order_8612","__setup__.company_inc","Q201706131202","","__setup__.res_partner_1064","2017-06-13","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-14","21667","done"
"__setup__.sale_order_8481","base.main_company","Q201705306704","","__setup__.res_partner_5763","2017-05-30","product.list0","stock.incoterm_FCA","__setup__.res_users_52","2017-05-30","2017-05-30","done"
"__setup__.sale_order_8164","__setup__.company_inc","Q201704211035","","__setup__.res_partner_3335","2017-04-21","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-04-21","WG64971","done"
"__setup__.sale_order_8943","base.main_company","Q201707197037","","__setup__.res_partner_24","2017-07-19","product.list0","stock.incoterm_FCA","__setup__.res_users_53","2017-07-20","MS_E_29 dd 19/07/2017","sale"
"__setup__.sale_order_7446","base.main_company","Q201702085967","","__setup__.res_partner_4181","2017-02-08","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-02-08","53","done"
"__setup__.sale_order_9002","__setup__.company_inc","Q201707271342","","__setup__.res_partner_3970","2017-07-27","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-07-27","0100065041","sale"
"__setup__.sale_order_7877","__setup__.company_inc","Q20170323935","","__setup__.res_partner_7083","2017-03-23","product.list0","stock.incoterm_DAP","__setup__.res_users_142","","","draft"
"__setup__.sale_order_7712","base.main_company","Q201703096145","","__setup__.res_partner_4737","2017-03-08","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-03-09","177-SF","done"
"__setup__.sale_order_8155","base.main_company","Q201704216486","","__setup__.res_partner_3169","2017-04-21","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-04-24","","done"
"__setup__.sale_order_8002","base.main_company","Q201704066369","","__setup__.res_partner_601","2017-04-06","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-04-07","3135","done"
"__setup__.sale_order_7774","base.main_company","Q201703156196","","__setup__.res_partner_3","2017-03-15","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-15","HUN/028232","done"
"__setup__.sale_order_7927","base.main_company","Q201703296316","","__setup__.res_partner_5130","2017-03-29","product.list0","stock.incoterm_FCA","__setup__.res_users_52","2017-03-30","","done"
"__setup__.sale_order_8295","base.main_company","Q201705086570","","__setup__.res_partner_7196","2017-05-08","product.list0","","__setup__.res_users_52","","","draft"
"__setup__.sale_order_8021","base.main_company","Q201704076386","","__setup__.res_partner_4985","2017-04-07","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-04-13","","sale"
"__setup__.sale_order_7640","__setup__.company_inc","Q20170301851","","__setup__.res_partner_3970","2017-03-01","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-01","0100064561","sale"
"__setup__.sale_order_7864","__setup__.company_inc","Q20170322932","","__setup__.res_partner_3149","2017-03-22","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-23","08452","sale"
"__setup__.sale_order_8062","base.main_company","Q201704126416","","__setup__.res_partner_5763","2017-04-12","product.list0","stock.incoterm_FCA","__setup__.res_users_52","2017-04-12","4279-10.04.2017","done"
"__setup__.sale_order_9032","base.main_company","Q201708017104","","__setup__.res_partner_1162","2017-08-01","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-08-02","#26-2017","sale"
"__setup__.sale_order_7930","__setup__.company_inc","Q20170329952","","__setup__.res_partner_3149","2017-03-29","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-29","MP-2","sale"
"__setup__.sale_order_7885","base.main_company","Q201703246286","","__setup__.res_partner_5805","2017-03-24","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-31","","done"
"__setup__.sale_order_8214","base.main_company","Q201704286519","","__setup__.res_partner_5130","2017-04-28","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-05-09","","done"
"__setup__.sale_order_7644","base.main_company","Q201703026103","","__setup__.res_partner_6274","2017-03-02","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-03-02","PO 2017-003-02","done"
"__setup__.sale_order_8315","__setup__.company_inc","Q201705101095","","__setup__.res_partner_3970","2017-05-09","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-05-11","64788","done"
"__setup__.sale_order_7928","__setup__.company_inc","Q20170329950","","__setup__.res_partner_3149","2017-03-29","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-29","MP-1","sale"
"__setup__.sale_order_7793","__setup__.company_inc","Q20170315906","","__setup__.res_partner_3970","2017-03-15","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-15","0100064617","sale"
"__setup__.sale_order_8619","base.main_company","Q201706136805","","__setup__.company_inc","2017-06-13","product.list0","stock.incoterm_DAP","__setup__.res_users_37","2017-06-13","PO20170607116","done"
"__setup__.sale_order_7419","base.main_company","Q201702065954","","__setup__.res_partner_4181","2017-02-06","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-02-08","54","done"
"__setup__.sale_order_7842","base.main_company","Q201703216253","","__setup__.res_partner_954","2017-03-21","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-03-21","B17940","done"
"__setup__.sale_order_7397","base.main_company","Q201702025930","","__setup__.res_partner_4181","2017-02-02","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-02-06","pedido 52","done"
"__setup__.sale_order_7386","base.main_company","Q201702025920","","__setup__.res_partner_4181","2017-02-02","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-02-06","51","done"
"__setup__.sale_order_7788","base.main_company","Q201703156211","","__setup__.res_partner_3","2017-03-15","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-03-15","HUN/028243","done"
"__setup__.sale_order_7852","__setup__.company_inc","Q20170321924","","__setup__.res_partner_3970","2017-03-21","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-21","0100064623","sale"
"__setup__.sale_order_7576","base.main_company","Q201702226062","","__setup__.res_partner_3095","2017-02-22","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-02-22","","done"
